delay_id_pk,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,other_type_delay
216352,0.0,32.0,35.0,0.0,0.0,35.0
216366,29.0,0.0,9.0,0.0,60.0,9.0
216367,0.0,43.0,0.0,0.0,22.0,-14.0
216368,12.0,0.0,1.0,0.0,16.0,1.0
216375,8.0,0.0,0.0,0.0,25.0,-26.0
216377,0.0,85.0,31.0,0.0,29.0,31.0
216381,45.0,0.0,0.0,0.0,0.0,-33.0
216383,14.0,0.0,75.0,0.0,52.0,75.0
216391,31.0,0.0,0.0,0.0,8.0,-10.0
216406,127.0,0.0,0.0,0.0,231.0,0.0
216409,31.0,0.0,23.0,0.0,243.0,23.0
216414,0.0,60.0,8.0,0.0,0.0,8.0
216418,2.0,0.0,0.0,0.0,41.0,-11.0
216430,0.0,61.0,2.0,0.0,0.0,2.0
216431,14.0,0.0,4.0,0.0,4.0,4.0
216439,0.0,0.0,0.0,0.0,200.0,-8.0
216442,3.0,0.0,0.0,0.0,26.0,-32.0
216448,43.0,0.0,0.0,0.0,57.0,-22.0
216457,113.0,0.0,3.0,0.0,0.0,3.0
216458,0.0,0.0,16.0,0.0,25.0,16.0
216481,0.0,0.0,16.0,0.0,68.0,16.0
216494,17.0,0.0,17.0,0.0,91.0,17.0
216496,16.0,0.0,0.0,0.0,0.0,-41.0
216505,36.0,0.0,0.0,0.0,10.0,-2.0
216507,0.0,0.0,41.0,0.0,0.0,52.0
216510,60.0,0.0,0.0,0.0,0.0,-20.0
216512,0.0,6.0,0.0,0.0,10.0,-12.0
216516,0.0,64.0,0.0,0.0,5.0,-5.0
216527,0.0,0.0,13.0,0.0,56.0,13.0
216548,2.0,0.0,0.0,0.0,30.0,-6.0
216549,164.0,0.0,5.0,0.0,0.0,5.0
216550,0.0,0.0,7.0,0.0,89.0,7.0
216557,24.0,0.0,0.0,0.0,2.0,-35.0
216571,9.0,0.0,0.0,0.0,37.0,-14.0
216578,33.0,0.0,6.0,0.0,0.0,6.0
216584,0.0,15.0,0.0,0.0,37.0,-19.0
216595,24.0,0.0,0.0,0.0,85.0,-14.0
216617,1.0,0.0,1.0,0.0,17.0,1.0
216624,0.0,60.0,0.0,0.0,4.0,0.0
216625,16.0,0.0,26.0,0.0,0.0,26.0
216656,331.0,0.0,0.0,0.0,0.0,-41.0
216669,171.0,0.0,0.0,0.0,0.0,-8.0
216674,49.0,0.0,6.0,0.0,125.0,6.0
216680,2.0,0.0,1.0,0.0,89.0,1.0
216706,0.0,0.0,3.0,0.0,37.0,0.0
216707,4.0,0.0,3.0,0.0,56.0,3.0
216713,0.0,0.0,2.0,0.0,61.0,-11.0
216723,0.0,88.0,42.0,0.0,0.0,42.0
216727,0.0,178.0,8.0,0.0,0.0,8.0
216742,0.0,0.0,136.0,0.0,0.0,13.0
216743,0.0,0.0,0.0,0.0,104.0,-2.0
216754,50.0,0.0,10.0,0.0,137.0,10.0
216756,0.0,0.0,0.0,0.0,240.0,-25.0
216780,16.0,0.0,0.0,0.0,42.0,-19.0
216792,34.0,0.0,0.0,0.0,12.0,-22.0
216807,7.0,0.0,17.0,0.0,5.0,17.0
216812,0.0,0.0,5.0,0.0,107.0,-36.0
216819,0.0,0.0,2.0,0.0,55.0,-34.0
216834,2.0,0.0,0.0,0.0,13.0,-23.0
216842,16.0,0.0,89.0,0.0,0.0,89.0
216849,20.0,0.0,13.0,0.0,0.0,13.0
216868,0.0,177.0,0.0,0.0,0.0,-22.0
216875,19.0,0.0,0.0,0.0,192.0,-6.0
216887,0.0,73.0,4.0,0.0,13.0,4.0
216898,11.0,0.0,0.0,0.0,82.0,-28.0
216905,3.0,0.0,0.0,0.0,84.0,-13.0
216938,0.0,0.0,3.0,0.0,286.0,-9.0
216944,0.0,0.0,0.0,0.0,243.0,-5.0
216945,0.0,0.0,0.0,0.0,39.0,-1.0
216953,2.0,0.0,0.0,0.0,16.0,-7.0
216954,0.0,65.0,14.0,0.0,14.0,14.0
216967,0.0,56.0,32.0,0.0,18.0,32.0
216971,7.0,0.0,19.0,0.0,442.0,19.0
216977,28.0,0.0,0.0,0.0,40.0,-13.0
216981,0.0,2.0,0.0,0.0,168.0,-23.0
216994,4.0,0.0,0.0,0.0,21.0,0.0
217002,0.0,0.0,3.0,0.0,118.0,3.0
217003,3.0,0.0,0.0,0.0,20.0,-12.0
217020,2.0,0.0,11.0,0.0,20.0,11.0
217023,0.0,0.0,0.0,0.0,126.0,-21.0
217027,5.0,0.0,0.0,0.0,26.0,-4.0
217031,0.0,0.0,9.0,0.0,7.0,8.0
217032,4.0,0.0,0.0,0.0,51.0,-51.0
217053,23.0,0.0,29.0,0.0,87.0,29.0
217057,1.0,0.0,19.0,0.0,95.0,19.0
217065,6.0,0.0,1.0,0.0,22.0,1.0
217066,0.0,0.0,0.0,0.0,85.0,-29.0
217068,28.0,0.0,3.0,0.0,134.0,3.0
217110,0.0,0.0,0.0,0.0,84.0,-18.0
217139,0.0,50.0,2.0,0.0,0.0,2.0
217151,15.0,0.0,0.0,0.0,42.0,-28.0
217155,37.0,0.0,0.0,0.0,11.0,-4.0
217160,3.0,0.0,0.0,0.0,69.0,-14.0
217162,0.0,0.0,0.0,0.0,37.0,-7.0
217178,25.0,0.0,1.0,0.0,7.0,1.0
217186,0.0,62.0,23.0,0.0,20.0,23.0
217188,0.0,0.0,39.0,0.0,0.0,50.0
217191,141.0,0.0,0.0,0.0,0.0,-5.0
217195,9.0,0.0,0.0,0.0,43.0,-7.0
217196,0.0,15.0,0.0,0.0,75.0,-9.0
217207,6.0,0.0,73.0,0.0,0.0,73.0
217216,11.0,0.0,2.0,0.0,14.0,2.0
217219,0.0,0.0,2.0,0.0,18.0,-17.0
217233,70.0,0.0,30.0,0.0,0.0,30.0
217239,31.0,0.0,0.0,0.0,16.0,-22.0
217249,0.0,22.0,0.0,0.0,9.0,-16.0
217284,3.0,0.0,0.0,0.0,12.0,-16.0
217290,64.0,0.0,11.0,0.0,81.0,11.0
217300,61.0,0.0,0.0,0.0,0.0,-17.0
217301,19.0,0.0,0.0,0.0,52.0,-5.0
217303,0.0,42.0,0.0,0.0,5.0,-5.0
217306,0.0,71.0,0.0,0.0,229.0,-1.0
217315,0.0,26.0,0.0,0.0,0.0,-6.0
217322,0.0,34.0,0.0,0.0,0.0,-19.0
217333,9.0,0.0,0.0,0.0,25.0,-42.0
217334,104.0,0.0,7.0,0.0,0.0,7.0
217345,0.0,13.0,0.0,0.0,107.0,-4.0
217355,0.0,0.0,54.0,0.0,0.0,49.0
217361,0.0,0.0,79.0,0.0,0.0,-5.0
217362,50.0,0.0,0.0,0.0,94.0,-19.0
217365,11.0,0.0,0.0,0.0,27.0,0.0
217383,95.0,0.0,0.0,0.0,0.0,-4.0
217402,43.0,0.0,20.0,0.0,0.0,20.0
217410,50.0,0.0,0.0,0.0,5.0,0.0
217414,0.0,0.0,0.0,0.0,83.0,-13.0
217419,0.0,11.0,0.0,0.0,4.0,-10.0
217432,0.0,0.0,6.0,0.0,282.0,-19.0
217436,9.0,0.0,0.0,0.0,17.0,-45.0
217443,0.0,9.0,57.0,0.0,38.0,57.0
217451,8.0,0.0,0.0,0.0,57.0,-12.0
217467,6.0,0.0,2.0,0.0,104.0,2.0
217469,0.0,0.0,0.0,0.0,50.0,-37.0
217470,11.0,0.0,1.0,0.0,18.0,-13.0
217474,1.0,0.0,24.0,0.0,80.0,24.0
217485,0.0,34.0,15.0,0.0,20.0,15.0
217496,0.0,43.0,0.0,0.0,0.0,-3.0
217508,48.0,0.0,0.0,0.0,30.0,-13.0
217532,0.0,0.0,72.0,0.0,0.0,76.0
217539,0.0,0.0,32.0,0.0,0.0,-18.0
217545,0.0,90.0,0.0,0.0,0.0,-14.0
217557,0.0,0.0,24.0,0.0,173.0,24.0
217580,0.0,36.0,3.0,0.0,107.0,3.0
217583,0.0,0.0,84.0,0.0,23.0,-25.0
217587,55.0,0.0,38.0,0.0,0.0,-17.0
217591,0.0,28.0,1.0,0.0,22.0,-9.0
217611,0.0,0.0,21.0,80.0,0.0,21.0
217616,147.0,0.0,0.0,0.0,0.0,0.0
217625,5.0,0.0,12.0,0.0,94.0,12.0
217628,5.0,0.0,16.0,0.0,0.0,0.0
217632,0.0,0.0,78.0,0.0,0.0,32.0
217633,0.0,0.0,95.0,0.0,0.0,23.0
217635,0.0,27.0,0.0,0.0,0.0,-16.0
217639,22.0,0.0,1.0,0.0,10.0,-4.0
217640,9.0,0.0,1.0,0.0,7.0,-13.0
217642,16.0,0.0,10.0,0.0,58.0,10.0
217646,0.0,32.0,18.0,0.0,0.0,-1.0
217650,0.0,0.0,74.0,2.0,0.0,74.0
217656,0.0,0.0,25.0,9.0,0.0,25.0
217677,70.0,0.0,4.0,0.0,0.0,4.0
217694,2.0,0.0,105.0,0.0,0.0,-8.0
217706,29.0,0.0,7.0,0.0,13.0,7.0
217709,0.0,37.0,18.0,0.0,0.0,18.0
217711,0.0,0.0,36.0,0.0,0.0,14.0
217720,3.0,0.0,1.0,0.0,66.0,-18.0
217721,0.0,0.0,1.0,0.0,55.0,-2.0
217729,12.0,0.0,15.0,0.0,4.0,15.0
217738,2.0,0.0,37.0,0.0,0.0,-3.0
217739,0.0,45.0,16.0,0.0,0.0,11.0
217757,70.0,0.0,1.0,0.0,28.0,-8.0
217758,0.0,31.0,0.0,0.0,0.0,-2.0
217761,0.0,44.0,1.0,0.0,19.0,-4.0
217769,0.0,0.0,21.0,0.0,0.0,0.0
217781,0.0,63.0,15.0,0.0,57.0,15.0
217782,0.0,0.0,105.0,0.0,0.0,4.0
217788,0.0,35.0,40.0,0.0,0.0,40.0
217810,249.0,0.0,0.0,0.0,0.0,-4.0
217811,0.0,0.0,28.0,0.0,0.0,11.0
217816,0.0,0.0,0.0,0.0,166.0,-7.0
217817,0.0,131.0,1.0,0.0,49.0,-11.0
217820,0.0,0.0,70.0,0.0,0.0,76.0
217832,5.0,0.0,23.0,0.0,0.0,15.0
217835,5.0,0.0,90.0,0.0,0.0,-2.0
217836,0.0,6.0,1.0,0.0,33.0,-13.0
217844,8.0,0.0,21.0,0.0,0.0,4.0
217851,0.0,51.0,1.0,0.0,0.0,1.0
217857,1.0,0.0,17.0,0.0,0.0,0.0
217858,6.0,0.0,26.0,0.0,216.0,26.0
217862,0.0,0.0,11.0,9.0,0.0,11.0
217896,6.0,0.0,0.0,0.0,43.0,-11.0
217905,0.0,0.0,0.0,0.0,107.0,-24.0
217906,0.0,0.0,17.0,2.0,0.0,17.0
217909,8.0,0.0,32.0,0.0,62.0,32.0
217916,27.0,0.0,62.0,0.0,0.0,62.0
217918,0.0,0.0,19.0,0.0,0.0,-12.0
217972,24.0,0.0,0.0,0.0,31.0,-10.0
217973,0.0,0.0,21.0,0.0,52.0,21.0
217977,4.0,0.0,3.0,0.0,350.0,3.0
217978,0.0,0.0,0.0,0.0,338.0,-14.0
217980,10.0,0.0,0.0,0.0,63.0,-11.0
217984,24.0,0.0,22.0,0.0,0.0,22.0
217999,0.0,36.0,0.0,0.0,4.0,-4.0
218000,0.0,28.0,45.0,0.0,0.0,45.0
218009,0.0,85.0,0.0,0.0,1.0,-24.0
218018,30.0,0.0,0.0,0.0,21.0,-23.0
218024,0.0,23.0,0.0,0.0,0.0,-15.0
218029,47.0,0.0,0.0,0.0,15.0,-5.0
218035,12.0,0.0,3.0,0.0,61.0,3.0
218055,81.0,0.0,0.0,0.0,22.0,-14.0
218060,0.0,67.0,0.0,0.0,0.0,-17.0
218068,27.0,0.0,18.0,0.0,69.0,18.0
218069,3.0,0.0,0.0,0.0,103.0,-11.0
218072,0.0,13.0,0.0,0.0,45.0,-16.0
218079,0.0,25.0,0.0,0.0,2.0,-7.0
218081,0.0,0.0,97.0,0.0,63.0,97.0
218103,4.0,0.0,3.0,0.0,18.0,3.0
218107,8.0,0.0,12.0,0.0,38.0,12.0
218109,10.0,0.0,0.0,0.0,18.0,-2.0
218113,0.0,7.0,0.0,0.0,28.0,-4.0
218122,2.0,0.0,0.0,0.0,43.0,-18.0
218124,3.0,0.0,0.0,0.0,57.0,-3.0
218130,140.0,0.0,0.0,0.0,0.0,-11.0
218139,2.0,0.0,0.0,0.0,18.0,-6.0
218141,0.0,23.0,21.0,0.0,68.0,21.0
218147,59.0,0.0,0.0,0.0,23.0,-2.0
218148,0.0,19.0,0.0,0.0,47.0,-12.0
218163,1.0,0.0,0.0,0.0,84.0,-13.0
218170,1.0,0.0,0.0,0.0,35.0,-10.0
218179,0.0,2.0,0.0,0.0,20.0,0.0
218183,2.0,0.0,3.0,0.0,25.0,3.0
218203,26.0,0.0,0.0,0.0,0.0,-36.0
218207,5.0,0.0,0.0,0.0,35.0,-21.0
218208,11.0,0.0,5.0,0.0,37.0,-4.0
218210,14.0,0.0,6.0,0.0,53.0,6.0
218211,0.0,0.0,10.0,0.0,49.0,10.0
218213,1.0,0.0,5.0,0.0,31.0,5.0
218218,1132.0,0.0,0.0,0.0,0.0,-4.0
218233,200.0,0.0,0.0,0.0,0.0,-42.0
218236,8.0,0.0,0.0,0.0,19.0,-13.0
218237,0.0,0.0,0.0,66.0,19.0,-20.0
218238,0.0,0.0,0.0,0.0,102.0,-31.0
218244,0.0,66.0,0.0,0.0,45.0,-6.0
218249,2.0,0.0,1.0,0.0,14.0,1.0
218252,117.0,0.0,0.0,0.0,0.0,-12.0
218273,0.0,36.0,0.0,0.0,26.0,-2.0
218278,72.0,0.0,0.0,0.0,0.0,-23.0
218301,66.0,0.0,0.0,0.0,1.0,-12.0
218314,0.0,0.0,23.0,0.0,0.0,36.0
218317,0.0,0.0,46.0,0.0,0.0,1.0
218320,4.0,0.0,0.0,0.0,29.0,-14.0
218321,0.0,0.0,0.0,32.0,45.0,-13.0
218325,8.0,0.0,0.0,0.0,62.0,-19.0
218351,3.0,0.0,29.0,0.0,27.0,29.0
218359,231.0,0.0,0.0,0.0,0.0,-14.0
218360,14.0,0.0,6.0,0.0,17.0,6.0
218368,5.0,0.0,0.0,0.0,64.0,-9.0
218376,20.0,0.0,5.0,0.0,10.0,5.0
218378,32.0,0.0,0.0,0.0,210.0,-4.0
218379,0.0,26.0,0.0,0.0,115.0,-7.0
218380,29.0,0.0,0.0,0.0,4.0,-6.0
218381,0.0,61.0,0.0,0.0,0.0,-24.0
218389,9.0,0.0,0.0,0.0,39.0,-13.0
218390,7.0,0.0,0.0,0.0,21.0,-11.0
218398,0.0,0.0,0.0,0.0,238.0,-7.0
218400,35.0,0.0,29.0,0.0,74.0,29.0
218402,18.0,0.0,0.0,0.0,0.0,-35.0
218420,20.0,0.0,0.0,0.0,25.0,-2.0
218422,0.0,6.0,0.0,0.0,67.0,-21.0
218425,0.0,0.0,12.0,0.0,152.0,12.0
218429,3.0,0.0,47.0,0.0,0.0,47.0
218443,7.0,0.0,0.0,0.0,52.0,-11.0
218446,29.0,0.0,0.0,0.0,23.0,-21.0
218448,28.0,0.0,13.0,0.0,0.0,13.0
218450,104.0,0.0,0.0,0.0,0.0,-5.0
218454,0.0,27.0,0.0,0.0,175.0,-20.0
218482,10.0,0.0,0.0,0.0,46.0,-10.0
218494,0.0,0.0,0.0,5.0,32.0,-4.0
218497,7.0,0.0,0.0,0.0,55.0,-9.0
218498,14.0,0.0,0.0,0.0,53.0,-11.0
218500,0.0,35.0,0.0,0.0,0.0,0.0
218504,12.0,0.0,0.0,0.0,118.0,-3.0
218521,18.0,0.0,0.0,0.0,269.0,-7.0
218534,10.0,0.0,0.0,0.0,5.0,-38.0
218541,37.0,0.0,0.0,0.0,36.0,-2.0
218548,73.0,0.0,0.0,0.0,30.0,-3.0
218555,0.0,0.0,9.0,33.0,0.0,9.0
218558,11.0,0.0,0.0,0.0,90.0,-5.0
218565,0.0,9.0,0.0,0.0,50.0,-24.0
218568,1.0,0.0,7.0,0.0,15.0,7.0
218579,90.0,0.0,12.0,0.0,25.0,12.0
218581,7.0,0.0,8.0,0.0,40.0,8.0
218603,0.0,0.0,0.0,0.0,176.0,-12.0
218604,1.0,0.0,0.0,0.0,20.0,-14.0
218605,0.0,0.0,34.0,0.0,0.0,16.0
218610,10.0,0.0,0.0,0.0,264.0,-15.0
218613,16.0,0.0,0.0,0.0,47.0,-6.0
218614,15.0,0.0,0.0,0.0,72.0,-10.0
218623,0.0,14.0,0.0,0.0,130.0,-9.0
218627,0.0,31.0,0.0,0.0,0.0,-13.0
218633,21.0,0.0,5.0,0.0,2.0,5.0
218637,0.0,0.0,19.0,0.0,18.0,19.0
218642,4.0,0.0,0.0,0.0,14.0,-18.0
218647,79.0,0.0,0.0,0.0,28.0,-11.0
218652,195.0,0.0,10.0,0.0,14.0,10.0
218659,14.0,0.0,0.0,0.0,76.0,-6.0
218667,106.0,0.0,0.0,0.0,20.0,-21.0
218678,15.0,0.0,0.0,0.0,74.0,-14.0
218683,3.0,0.0,0.0,0.0,136.0,-7.0
218685,14.0,0.0,31.0,0.0,22.0,31.0
218693,43.0,102.0,3.0,0.0,0.0,3.0
218695,10.0,0.0,0.0,0.0,13.0,-14.0
218707,17.0,0.0,9.0,0.0,5.0,9.0
218714,6.0,0.0,3.0,0.0,81.0,3.0
218715,0.0,0.0,0.0,0.0,64.0,-11.0
218723,4.0,0.0,0.0,0.0,12.0,-23.0
218739,2.0,0.0,2.0,0.0,31.0,2.0
218752,21.0,0.0,0.0,0.0,6.0,-5.0
218757,84.0,0.0,4.0,0.0,0.0,4.0
218758,37.0,0.0,0.0,0.0,40.0,-5.0
218761,40.0,0.0,0.0,0.0,9.0,-26.0
218764,51.0,0.0,0.0,0.0,84.0,-1.0
218769,5.0,0.0,0.0,0.0,42.0,-14.0
218770,26.0,0.0,0.0,0.0,53.0,-4.0
218774,15.0,0.0,0.0,0.0,26.0,-12.0
218775,91.0,0.0,0.0,0.0,2.0,-4.0
218785,7.0,0.0,0.0,0.0,40.0,-10.0
218788,44.0,0.0,0.0,0.0,39.0,-3.0
218799,19.0,0.0,0.0,0.0,41.0,-5.0
218807,41.0,0.0,0.0,0.0,0.0,-20.0
218810,47.0,0.0,6.0,0.0,5.0,6.0
218812,87.0,0.0,0.0,0.0,41.0,-18.0
218816,191.0,0.0,0.0,0.0,0.0,-30.0
218820,260.0,0.0,38.0,0.0,6.0,38.0
218822,0.0,0.0,25.0,0.0,87.0,25.0
218825,41.0,0.0,0.0,0.0,3.0,-9.0
218826,14.0,0.0,0.0,0.0,3.0,-2.0
218828,27.0,0.0,0.0,0.0,2.0,-3.0
218835,129.0,0.0,0.0,0.0,39.0,-11.0
218843,5.0,0.0,13.0,0.0,2.0,13.0
218844,2.0,0.0,0.0,0.0,39.0,-11.0
218850,34.0,0.0,2.0,0.0,19.0,2.0
218854,50.0,0.0,0.0,0.0,6.0,-17.0
218855,9.0,0.0,0.0,0.0,38.0,-12.0
218859,9.0,0.0,0.0,0.0,6.0,-11.0
218864,12.0,0.0,0.0,0.0,6.0,-13.0
218868,17.0,0.0,17.0,0.0,3.0,17.0
218869,0.0,0.0,131.0,0.0,6.0,-9.0
218874,9.0,0.0,0.0,0.0,65.0,-4.0
218880,7.0,0.0,0.0,0.0,20.0,-9.0
218893,0.0,0.0,74.0,0.0,0.0,45.0
218900,1.0,0.0,0.0,0.0,15.0,-5.0
218908,0.0,0.0,51.0,0.0,0.0,25.0
218910,6.0,0.0,5.0,0.0,77.0,5.0
218917,2.0,0.0,0.0,0.0,52.0,-19.0
218922,0.0,0.0,0.0,0.0,39.0,-17.0
218934,1.0,0.0,0.0,0.0,81.0,-15.0
218938,0.0,0.0,150.0,0.0,11.0,-8.0
218951,191.0,0.0,0.0,0.0,6.0,-2.0
218954,2.0,0.0,13.0,0.0,9.0,13.0
218960,284.0,0.0,0.0,0.0,223.0,-8.0
218978,9.0,0.0,0.0,0.0,82.0,-2.0
218981,4.0,0.0,0.0,0.0,108.0,-4.0
218987,13.0,0.0,0.0,0.0,6.0,-5.0
218991,86.0,0.0,0.0,0.0,46.0,-3.0
218995,4.0,0.0,0.0,0.0,53.0,-4.0
218996,8.0,0.0,0.0,0.0,11.0,-11.0
219007,19.0,0.0,0.0,0.0,19.0,-2.0
219010,12.0,0.0,0.0,0.0,23.0,-7.0
219018,2.0,0.0,0.0,0.0,55.0,-9.0
219026,0.0,0.0,0.0,0.0,153.0,-14.0
219042,7.0,0.0,0.0,0.0,114.0,-20.0
219044,2.0,0.0,0.0,0.0,18.0,-21.0
219047,4.0,0.0,0.0,0.0,111.0,-7.0
219060,12.0,0.0,0.0,0.0,9.0,-7.0
219061,9.0,0.0,0.0,0.0,75.0,-15.0
219067,0.0,0.0,27.0,0.0,18.0,-9.0
219107,3.0,0.0,0.0,0.0,63.0,-8.0
219117,15.0,0.0,0.0,0.0,26.0,-16.0
219142,0.0,0.0,7.0,0.0,11.0,-12.0
219145,4.0,0.0,0.0,0.0,14.0,-12.0
219183,4.0,0.0,5.0,0.0,8.0,5.0
219199,0.0,0.0,0.0,0.0,204.0,-1.0
219216,8.0,0.0,0.0,0.0,31.0,-1.0
219231,22.0,0.0,3.0,0.0,11.0,3.0
219237,4.0,0.0,0.0,0.0,67.0,-5.0
219244,3.0,0.0,0.0,0.0,35.0,-11.0
219256,6.0,0.0,0.0,0.0,30.0,-9.0
219272,20.0,0.0,0.0,0.0,31.0,-4.0
219277,29.0,0.0,33.0,0.0,0.0,33.0
219282,0.0,0.0,47.0,0.0,12.0,-23.0
219293,17.0,0.0,18.0,0.0,0.0,18.0
219310,9.0,0.0,0.0,0.0,41.0,-19.0
219312,0.0,0.0,4.0,54.0,0.0,4.0
219315,74.0,0.0,0.0,0.0,27.0,-4.0
219340,2.0,0.0,0.0,0.0,33.0,-13.0
219373,15.0,0.0,2.0,0.0,3.0,2.0
219386,11.0,0.0,9.0,0.0,20.0,9.0
219402,3.0,0.0,6.0,0.0,38.0,6.0
219414,7.0,0.0,30.0,0.0,7.0,30.0
219422,0.0,0.0,85.0,0.0,0.0,-1.0
219426,8.0,0.0,5.0,0.0,44.0,5.0
219436,45.0,0.0,1.0,0.0,13.0,1.0
219438,0.0,47.0,7.0,0.0,17.0,7.0
219443,16.0,0.0,2.0,0.0,260.0,2.0
219444,35.0,0.0,0.0,0.0,133.0,-11.0
219449,134.0,0.0,0.0,0.0,218.0,-9.0
219454,5.0,0.0,41.0,0.0,6.0,41.0
219456,0.0,0.0,0.0,0.0,154.0,-13.0
219458,0.0,47.0,0.0,0.0,23.0,-9.0
219459,0.0,0.0,15.0,0.0,0.0,-34.0
219463,0.0,0.0,30.0,0.0,34.0,-1.0
219471,5.0,0.0,3.0,0.0,28.0,3.0
219476,6.0,0.0,0.0,0.0,33.0,-3.0
219480,1.0,0.0,0.0,0.0,76.0,0.0
219483,8.0,0.0,0.0,0.0,16.0,-5.0
219487,237.0,0.0,19.0,0.0,0.0,19.0
219488,25.0,0.0,0.0,0.0,14.0,-6.0
219490,0.0,0.0,10.0,78.0,1.0,10.0
219492,2.0,0.0,1.0,0.0,40.0,1.0
219494,6.0,0.0,12.0,0.0,2.0,12.0
219497,6.0,0.0,0.0,0.0,53.0,-5.0
219498,9.0,0.0,21.0,0.0,74.0,21.0
219500,69.0,0.0,0.0,0.0,1.0,-15.0
219502,41.0,0.0,11.0,0.0,174.0,11.0
219503,226.0,0.0,0.0,0.0,2.0,-1.0
219505,19.0,0.0,3.0,0.0,14.0,3.0
219509,24.0,0.0,0.0,0.0,41.0,-5.0
219511,17.0,0.0,0.0,0.0,1.0,-19.0
219514,44.0,0.0,0.0,0.0,0.0,-16.0
219520,37.0,0.0,0.0,0.0,17.0,-6.0
219522,14.0,0.0,0.0,0.0,14.0,-13.0
219523,8.0,0.0,0.0,0.0,28.0,-14.0
219527,18.0,0.0,7.0,0.0,71.0,7.0
219529,23.0,0.0,0.0,0.0,106.0,-6.0
219531,13.0,0.0,20.0,0.0,7.0,20.0
219533,0.0,0.0,0.0,0.0,113.0,-10.0
219539,0.0,0.0,40.0,0.0,0.0,25.0
219541,0.0,0.0,70.0,0.0,0.0,71.0
219545,10.0,0.0,34.0,0.0,30.0,34.0
219548,13.0,0.0,0.0,0.0,3.0,-13.0
219551,86.0,0.0,0.0,0.0,13.0,-8.0
219555,32.0,0.0,0.0,0.0,73.0,-8.0
219562,52.0,0.0,0.0,0.0,7.0,-15.0
219567,12.0,0.0,0.0,0.0,7.0,-8.0
219569,92.0,0.0,0.0,0.0,35.0,-4.0
219573,13.0,0.0,5.0,0.0,29.0,5.0
219578,3.0,0.0,0.0,0.0,22.0,-7.0
219579,117.0,0.0,3.0,0.0,2.0,3.0
219583,1.0,0.0,0.0,0.0,56.0,-9.0
219586,32.0,0.0,0.0,0.0,2.0,-2.0
219589,3.0,0.0,3.0,0.0,168.0,3.0
219592,14.0,0.0,0.0,0.0,5.0,-17.0
219600,7.0,0.0,9.0,0.0,4.0,9.0
219601,10.0,0.0,0.0,0.0,7.0,-5.0
219605,38.0,0.0,16.0,0.0,0.0,16.0
219609,7.0,0.0,5.0,0.0,52.0,5.0
219610,24.0,0.0,0.0,0.0,97.0,-12.0
219611,41.0,0.0,0.0,0.0,35.0,-11.0
219614,9.0,0.0,0.0,0.0,11.0,-6.0
219616,0.0,0.0,0.0,0.0,248.0,-1.0
219617,12.0,0.0,0.0,0.0,33.0,-5.0
219622,23.0,0.0,10.0,0.0,1.0,10.0
219630,16.0,0.0,0.0,0.0,48.0,-13.0
219635,7.0,0.0,0.0,0.0,56.0,-8.0
219637,34.0,0.0,9.0,0.0,15.0,9.0
219639,10.0,0.0,0.0,0.0,125.0,-14.0
219641,9.0,0.0,0.0,0.0,16.0,-7.0
219643,43.0,0.0,1.0,0.0,63.0,1.0
219646,4.0,0.0,0.0,0.0,35.0,-11.0
219649,0.0,105.0,19.0,0.0,0.0,19.0
219658,11.0,0.0,0.0,0.0,16.0,-1.0
219659,10.0,0.0,13.0,0.0,25.0,13.0
219663,1.0,0.0,0.0,0.0,28.0,-3.0
219667,7.0,0.0,0.0,0.0,167.0,0.0
219674,278.0,0.0,0.0,0.0,1.0,-8.0
219693,1.0,0.0,0.0,0.0,78.0,-7.0
219695,8.0,0.0,27.0,0.0,1.0,27.0
219700,18.0,0.0,0.0,0.0,123.0,-14.0
219712,0.0,0.0,23.0,0.0,54.0,23.0
219715,113.0,0.0,0.0,0.0,20.0,-3.0
219716,169.0,0.0,0.0,0.0,0.0,-8.0
219719,7.0,0.0,0.0,0.0,28.0,-18.0
219731,101.0,0.0,5.0,0.0,0.0,5.0
219747,0.0,0.0,0.0,0.0,98.0,-14.0
219752,27.0,0.0,5.0,0.0,1.0,5.0
219759,28.0,0.0,0.0,0.0,14.0,-7.0
219780,60.0,0.0,6.0,0.0,0.0,6.0
219783,76.0,0.0,0.0,0.0,10.0,-10.0
219784,4.0,0.0,7.0,0.0,11.0,7.0
219791,94.0,0.0,0.0,0.0,2.0,-16.0
219795,29.0,0.0,0.0,0.0,34.0,-4.0
219804,0.0,0.0,6.0,0.0,79.0,6.0
219805,9.0,0.0,0.0,0.0,119.0,-5.0
219814,80.0,0.0,0.0,0.0,1.0,-23.0
219825,6.0,0.0,0.0,0.0,80.0,-18.0
219828,0.0,0.0,0.0,0.0,74.0,-11.0
219832,163.0,0.0,10.0,0.0,2.0,10.0
219836,5.0,0.0,0.0,0.0,57.0,-6.0
219885,6.0,0.0,0.0,0.0,134.0,-12.0
219888,0.0,0.0,153.0,0.0,32.0,19.0
219899,0.0,0.0,99.0,0.0,1.0,-4.0
219908,0.0,0.0,0.0,5.0,10.0,0.0
219910,7.0,0.0,0.0,0.0,89.0,-19.0
219912,0.0,0.0,0.0,0.0,91.0,-4.0
219913,3.0,0.0,10.0,0.0,43.0,10.0
219916,17.0,0.0,0.0,0.0,3.0,-12.0
